,0,1
9488,nm0000313,"Online Film & Television Association, OFTA Film Award"
9489,nm0000313,"Awards Circuit Community Awards, ACCA"
9490,nm0000313,"Golden Schmoes Awards, Golden Schmoes"
9491,nm0000313,"Behind the Voice Actors Awards, BTVA Special/DVD Voice Acting Award"
9492,nm0000313,"Behind the Voice Actors Awards, BTVA Special/DVD Voice Acting Award"
9493,nm0000313,"North Carolina Film Critics Association, NCFCA Award"
9494,nm0000313,"Parajanov-Vartanov Institute Awards, Parajanov-Vartanov Institute Award"
9495,nm0000313,"Gold Derby Awards, Gold Derby Film Award"
9496,nm0000313,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9497,nm0000313,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9498,nm0000313,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9499,nm0000313,"Hawaii Film Critics Society, HFCS Award"
9500,nm0000313,"Días de Cine Awards, Días de Cine Award"
9501,nm0000313,"Blogos de Oro, Palmarés blogos de oro"
9502,nm0000225,
9503,nm0000532,"Academy of Science Fiction, Fantasy & Horror Films, USA, Special Award"
9504,nm0000532,"Sitges - Catalonian International Film Festival, Honorary Grand Prize"
9505,nm0000532,"Evening Standard British Film Awards, Evening Standard British Film Award"
9506,nm0000532,"Italian National Syndicate of Film Journalists, European Silver Ribbon"
9507,nm0000532,"Philadelphia Film Festival, Artistic Achievement Award"
9508,nm0000532,"San Luis Obispo International Film Festival, King Vidor Memorial Award"
9509,nm0000532,"Taormina International Film Festival, Taormina Arte Award"
9510,nm0000532,"Walk of Fame, Star on the Walk of Fame"
9511,nm0000532,"L.A. Indies Awards, L.A. Indie Award"
9512,nm0000532,"Orlando Film Festival, Best Supporting"
9513,nm0000532,"Northeast Film Festival, US, Festival Award"
9514,nm0000532,"Northeast Film Festival, US, Festival Award"
9515,nm0000532,"Independent Filmmakers Showcase IFS Film Festival, US, Jury Award"
9516,nm0000532,"CinEuphoria Awards, CinEuphoria"
9517,nm0000532,"Rondo Hatton Classic Horror Awards, Rondo Statuette"
9518,nm0000532,"Moscow Indie Film Festival, Jury Prize"
9519,nm0000532,"Rome International Movie Awards, February Award"
9520,nm0000532,"Rome International Movie Awards, February Award"
9521,nm0000667,"British Independent Film Awards, Richard Harris Award"
9522,nm0000667,"Cannes Film Festival, Best Actor"
9523,nm0000667,"Evening Standard British Film Awards, Evening Standard British Film Award"
9524,nm0000667,"London Critics Circle Film Awards, ALFS Award"
9525,nm0000667,"National Society of Film Critics Awards, USA, NSFC Award"
9526,nm0000667,"New York Film Critics Circle Awards, NYFCC Award"
9527,nm0000667,"Online Film & Television Association, OFTA Television Award"
9528,nm0000667,"International Online Cinema Awards (INOCA), INOCA TV"
9529,nm0079273,"Evening Standard British Film Awards, Evening Standard British Film Award"
9530,nm0079273,"Hollywood Film Awards, Hollywood Film Award"
9531,nm0079273,"Film Independent Spirit Awards, Robert Altman Award"
9532,nm0079273,"London Critics Circle Film Awards, ALFS Award"
9533,nm0079273,"London Critics Circle Film Awards, ALFS Award"
9534,nm0079273,"Monte-Carlo TV Festival, Golden Nymph"
9535,nm0079273,"Viareggio EuropaCinema, EuropaCinema Platinum Award"
9536,nm0079273,"Online Film & Television Association, OFTA Television Award"
9537,nm0079273,"Beijing International Film Festival, Tiantan Award"
9538,nm0079273,"Gold Derby Awards, Gold Derby TV Award"
9539,nm0079273,"GQ Men of the Year Awards, British GQ Man Of The Year"
9540,nm0004787,"Cannes International Independent Film Festival (СIIFF), Jury Award"
9541,nm0000596,"BAFTA Awards, Wales, BAFTA Cymru Award"
9542,nm0000596,"BAFTA Awards, Wales, Special Award"
9543,nm0000596,"Cannes Film Festival, Best Actor"
9544,nm0000596,"Evening Standard British Film Awards, Evening Standard British Film Award"
9545,nm0000596,"Evening Standard British Film Awards, Evening Standard British Film Award"
9546,nm0000596,"Valladolid International Film Festival, Best Actor"
9547,nm0000596,"Capri, Hollywood, Capri Legend Award"
9548,nm0000596,"Capri, Hollywood, Capri Supporting Actor Award"
9549,nm0000596,"CinEuphoria Awards, CinEuphoria"
9550,nm0000596,"Online Film & Television Association, OFTA Television Award"
9551,nm0000846,"Satellite Awards, Golden Satellite Award"
9552,nm0533907,
9553,nm0416524,"Venice Film Festival, Volpi Cup"
9554,nm0416524,"Venice Film Festival, Golden Ciak"
9555,nm0416524,"Canadian Screen Awards, CA, Canadian Screen Award"
9556,nm0673932,"Young Artist Awards, Special Award"
9557,nm0673932,"YTV Achievement Awards, YTV Achievement Award"
9558,nm0673932,"Málaga International Week of Fantastic Cinema, Best Actress"
9559,nm0673932,"Fangoria Chainsaw Awards, Chainsaw Award"
9560,nm0673932,"Fangoria Chainsaw Awards, Fangoria Horror Hall of Fame"
9561,nm0410622,"Gemini Awards, Gemini"
9562,nm0410622,"Leo Awards, Leo"
9563,nm0410622,"Screamfest, Festival Trophy"
9564,nm0410622,"Canadian Filmmakers' Festival, Best Ensemble"
9565,nm0410622,"Fangoria Chainsaw Awards, Chainsaw Award"
9566,nm0410622,"Austin Fantastic Fest, Special Mention"
9567,nm0410622,"Toronto After Dark Film Festival, Special Award"
9568,nm0410622,"Fright Meter Awards, Fright Meter Award"
9569,nm0501210,"Gemini Awards, Gemini"
9570,nm0501210,"Las Vegas International Film Festival, Silver Ace Award"
9571,nm0000211,"Seattle International Film Festival, Golden Space Needle Award"
9572,nm0001164,"Florida Film Critics Circle Awards, FFCC Award"
9573,nm0001164,"Golden Globes, USA, Golden Globe"
9574,nm0001164,"National Board of Review, USA, NBR Award"
9575,nm0001164,"National Board of Review, USA, NBR Award"
9576,nm0001164,"Online Film Critics Society Awards, OFCS Award"
9577,nm0001164,"Screen Actors Guild Awards, Life Achievement Award"
9578,nm0001164,"Walk of Fame, Star on the Walk of Fame"
9579,nm0000393,"Bambi Awards, Bambi"
9580,nm0000393,"Bambi Awards, Bambi"
9581,nm0000393,"David di Donatello Awards, Golden Plate"
9582,nm0000393,"Primetime Emmy Awards, Primetime Emmy"
9583,nm0000393,"Florida Film Festival, Lifetime Achievement Award"
9584,nm0000393,"Ft. Lauderdale International Film Festival, Lifetime Achievement Award"
9585,nm0000393,"Golden Apple Awards, Golden Apple"
9586,nm0000393,"Golden Camera, Germany, Golden Camera"
9587,nm0000393,"Hasty Pudding Theatricals, USA, Man of the Year"
9588,nm0000393,"Method Fest, Lifetime Achievement Award"
9589,nm0000393,"Milano International Film Festival Awards (MIFF Awards), Best Actor"
9590,nm0000393,"Walk of Fame, Star on the Walk of Fame"
9591,nm0000393,"TP de Oro, Spain, TP de Oro"
9592,nm0000393,"TP de Oro, Spain, TP de Oro"
9593,nm0000393,"Online Film & Television Association, OFTA TV Hall of Fame"
9594,nm0000393,"Online Film & Television Association, OFTA TV Hall of Fame"
9595,nm0001459,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9596,nm0001459,"CableACE Awards, CableACE"
9597,nm0001459,"Humanitas Prize, Humanitas Prize"
9598,nm0001233,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
9599,nm0001233,"Hamptons International Film Festival, Special Recognition"
9600,nm0001233,"Kansas City Film Critics Circle Awards, KCFCC Award"
9601,nm0001233,"Santa Fe Film Critics Circle Awards, SFFCC Award"
9602,nm0735442,"ALMA Awards, ALMA Award"
9603,nm0735442,"Deauville Film Festival, Acting Prize"
9604,nm0735442,"Gotham Awards, Breakthrough Award"
9605,nm0735442,"Imagen Foundation Awards, Imagen Award"
9606,nm0735442,"Imagen Foundation Awards, Imagen Award"
9607,nm0735442,"Film Independent Spirit Awards, Independent Spirit Award"
9608,nm0735442,"Las Vegas Film Critics Society Awards, Sierra Award"
9609,nm0735442,"National Board of Review, USA, NBR Award"
9610,nm0735442,"Screen Actors Guild Awards, Actor"
9611,nm0735442,"Chinese American Film Festival (C.A.F.F.), Golden Angel Award"
9612,nm0735442,"Women Film Critics Circle Awards, WFCC Award"
9613,nm0735442,"VDKUF Award - Verein Deutscher Kritiker Und Filmemacher, VDKUF Award"
9614,nm0735442,"DOC LA, DOC LA Award"
9615,nm0235242,
9616,nm0864222,
9617,nm0129538,
9618,nm0147828,
9619,nm0305473,
9620,nm0695950,"Clermont-Ferrand International Short Film Festival, Special Mention of the Jury"
9621,nm0929934,
9622,nm0629370,"Image Awards (NAACP), Image Award"
9623,nm0397599,
9624,nm0111860,
9625,nm0387773,"Urbanworld Film Festival, Honorable Mention"
9626,nm0387781,
9627,nm1060649,
9628,nm1060400,"Toronto ReelWorld Film Festival, Standout Writer"
9629,nm1060400,"Mosaic International South Asian Film Festival, Festival Award"
9630,nm0414481,"Method Fest, Festival Director's Award"
9631,nm0414481,"Method Fest, Maverick Actor Award"
9632,nm0414481,"Oldenburg Film Festival, Seymour Cassel Award"
9633,nm0414481,"International Independent Film Awards, Gold Award"
9634,nm0414481,"Best Actor Award, Gold Award"
9635,nm0414481,"Best Actor Award, Diamond Award"
9636,nm0414481,"Seattle Film Festival, SFF Award"
9637,nm0414481,"Lonely Wolf International Film Festival, Festival Award"
9638,nm0414481,"Lonely Wolf International Film Festival, Festival Award"
9639,nm0414481,"FilmHaus: Berlin Film + New Media Competition, Best Supporting Actor"
9640,nm0628337,
9641,nm0417878,
9642,nm0098651,
9643,nm1951972,
9644,nm1951335,
9645,nm0580661,
9646,nm0001517,"Flaiano International Prizes, Golden Pegasus"
9647,nm0000576,"Academy Awards, USA, Oscar"
9648,nm0000576,"Academy Awards, USA, Oscar"
9649,nm0000576,"Berlin International Film Festival, Silver Berlin Bear"
9650,nm0000576,"Boston Society of Film Critics Awards, BSFC Award"
9651,nm0000576,"Boston Society of Film Critics Awards, BSFC Award"
9652,nm0000576,"Critics Choice Awards, Joel Siegel Award"
9653,nm0000576,"Critics Choice Awards, Critics Choice Award"
9654,nm0000576,"Critics Choice Awards, Critics Choice Award"
9655,nm0000576,"Cannes Film Festival, Best Actor"
9656,nm0000576,"César Awards, France, Honorary César"
9657,nm0000576,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
9658,nm0000576,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
9659,nm0000576,"Denver International Film Festival, John Cassavetes Award"
9660,nm0000576,"Florida Film Critics Circle Awards, FFCC Award"
9661,nm0000576,"Golden Apple Awards, Sour Apple"
9662,nm0000576,"Golden Globes, USA, Golden Globe"
9663,nm0000576,"Satellite Awards, Golden Satellite Award"
9664,nm0000576,"Gotham Awards, Gotham Independent Film Award"
9665,nm0000576,"Hollywood Film Awards, Humanitarian Award"
9666,nm0000576,"Film Independent Spirit Awards, Special Distinction Award"
9667,nm0000576,"Film Independent Spirit Awards, Independent Spirit Award"
9668,nm0000576,"Kansas City Film Critics Circle Awards, KCFCC Award"
9669,nm0000576,"Las Vegas Film Critics Society Awards, Sierra Award"
9670,nm0000576,"London Critics Circle Film Awards, ALFS Award"
9671,nm0000576,"Los Angeles Film Critics Association Awards, LAFCA Award"
9672,nm0000576,"Los Angeles Film Critics Association Awards, New Generation Award"
9673,nm0000576,"National Board of Review, USA, NBR Award"
9674,nm0000576,"National Society of Film Critics Awards, USA, NSFC Award"
9675,nm0000576,"New York Film Critics Circle Awards, NYFCC Award"
9676,nm0000576,"Palm Springs International Film Festival, Desert Palm Achievement Award"
9677,nm0000576,"Palm Springs International Film Festival, Director of the Year Award"
9678,nm0000576,"PGA Awards, Stanley Kramer Award"
9679,nm0000576,"San Francisco International Film Festival, Peter J. Owens Award"
9680,nm0000576,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
9681,nm0000576,"Santa Barbara International Film Festival, Modern Master Award"
9682,nm0000576,"Screen Actors Guild Awards, Actor"
9683,nm0000576,"Southeastern Film Critics Association Awards, SEFCA Award"
9684,nm0000576,"São Paulo International Film Festival, Audience Award"
9685,nm0000576,"Venice Film Festival, Volpi Cup"
9686,nm0000576,"Venice Film Festival, UNESCO Award"
9687,nm0000576,"Venice Film Festival, Volpi Cup"
9688,nm0000576,"BAFTA/LA Britannia Awards, Britannia Award"
9689,nm0000576,"San Francisco Film Critics Circle, SFFCC Award"
9690,nm0000576,"Vancouver Film Critics Circle, VFCC Award"
9691,nm0000576,"Vancouver Film Critics Circle, VFCC Award"
9692,nm0000576,"Kinema Junpo Awards, Kinema Junpo Award"
9693,nm0000576,"Phoenix Film Critics Society Awards, PFCS Award"
9694,nm0000576,"Phoenix Film Critics Society Awards, PFCS Award"
9695,nm0000576,"Chlotrudis Awards, Chlotrudis Award"
9696,nm0000576,"Capri, Hollywood, Capri Movie of the Year Award"
9697,nm0000576,"Central Ohio Film Critics Association, COFCA Award"
9698,nm0000576,"Austin Film Critics Association, AFCA Award"
9699,nm0000576,"Zurich Film Festival, Golden Icon Award"
9700,nm0000576,"Rome Film Fest, Premiere Prize"
9701,nm0000576,"Dubai International Film Festival, Lifetime Achievement Award"
9702,nm0000576,"St. Louis Film Critics Association, US, SLFCA Award"
9703,nm0000576,"Alliance of Women Film Journalists, EDA Award"
9704,nm0000576,"New York Film Critics, Online, NYFCO Award"
9705,nm0000576,"Dublin Film Critics Circle Awards, DFCC"
9706,nm0000576,"Jupiter Award, Jupiter Award"
9707,nm0000576,"SESC Film Festival, Brazil, Audience Award"
9708,nm0000576,"Houston Film Critics Society Awards, HFCS Award"
9709,nm0000576,"FICE - Federazione Italiana Cinema d'Essai, Audience Award"
9710,nm0000576,"Online Film & Television Association, OFTA Film Award"
9711,nm0000576,"Online Film & Television Association, OFTA Film Award"
9712,nm0000576,"Village Voice Film Poll, VVFP Award"
9713,nm0000576,"Italian Online Movie Awards (IOMA), IOMA"
9714,nm0000576,"International Online Cinema Awards (INOCA), INOCA"
9715,nm0000576,"Gold Derby Awards, Gold Derby Film Award"
9716,nm0000576,"Yoga Awards, Yoga Award"
9717,nm0000576,"Yoga Awards, Yoga Award"
9718,nm0000576,"The Guardian's Best Films, Top Film"
9719,nm0001631,"Academy Awards, USA, Oscar"
9720,nm0001631,"Tromsø International Film Festival, Aurora Award"
9721,nm0001631,"Tromsø International Film Festival, Faith in Film Award"
9722,nm0001631,"Boston Society of Film Critics Awards, BSFC Award"
9723,nm0001631,"Boston Society of Film Critics Awards, BSFC Award"
9724,nm0001631,"Bratislava International Film Festival, Best Documentary"
9725,nm0001631,"Critics Choice Awards, Critics Choice Award"
9726,nm0001631,"Canadian Comedy Awards, Canadian Comedy Award"
9727,nm0001631,"Chicago Film Critics Association Awards, CFCA Award"
9728,nm0001631,"Florida Film Critics Circle Awards, FFCC Award"
9729,nm0001631,"Gemini Awards, Gemini"
9730,nm0001631,"Genie Awards, Genie"
9731,nm0001631,"Genie Awards, Genie"
9732,nm0001631,"Genie Awards, Claude Jutra Award"
9733,nm0001631,"Genie Awards, Genie"
9734,nm0001631,"Genie Awards, Genie"
9735,nm0001631,"Satellite Awards, Satellite Award"
9736,nm0001631,"Heartland International Film Festival, IFJA Best Special Presentation Award"
9737,nm0001631,"Film Independent Spirit Awards, Robert Altman Award"
9738,nm0001631,"Kansas City Film Critics Circle Awards, KCFCC Award"
9739,nm0001631,"Los Angeles Film Critics Association Awards, LAFCA Award"
9740,nm0001631,"Los Angeles Film Critics Association Awards, New Generation Award"
9741,nm0001631,"National Board of Review, USA, NBR Award"
9742,nm0001631,"New York Film Critics Circle Awards, NYFCC Award"
9743,nm0001631,"Online Film Critics Society Awards, OFCS Award"
9744,nm0001631,"Palm Springs International Film Festival, Director of the Year Award"
9745,nm0001631,"Portland International Film Festival, Audience Award"
9746,nm0001631,"Sedona International Film Festival, Excellence in Filmmaking"
9747,nm0001631,"Southeastern Film Critics Association Awards, SEFCA Award"
9748,nm0001631,"Toronto Film Critics Association Awards, Rogers Award"
9749,nm0001631,"Toronto Film Critics Association Awards, TFCA Award"
9750,nm0001631,"USC Scripter Award, USC Scripter Award"
9751,nm0001631,"Writers Guild of America, USA, WGA Award (Screen)"
9752,nm0001631,"Writers Guild of America, USA, WGA Award (Screen)"
9753,nm0001631,"Writers Guild of Canada, WGC Award"
9754,nm0001631,"Cinéfest Sudbury, Best Canadian First Feature"
9755,nm0001631,"Sarasota Film Festival, Audience Award"
9756,nm0001631,"Directors Guild of Canada, Outstanding Directorial Achievement"
9757,nm0001631,"Directors Guild of Canada, DGC Team Award"
9758,nm0001631,"Directors Guild of Canada, DGC Craft Award"
9759,nm0001631,"San Francisco Film Critics Circle, SFFCC Award"
9760,nm0001631,"Vancouver Film Critics Circle, VFCC Award"
9761,nm0001631,"ACTRA Awards, ACTRA Toronto Award of Excellence"
9762,nm0001631,"Phoenix Film Critics Society Awards, PFCS Award"
9763,nm0001631,"Chlotrudis Awards, Chlotrudis Award"
9764,nm0001631,"Central Ohio Film Critics Association, COFCA Award"
9765,nm0001631,"Mill Valley Film Festival, Audience Award"
9766,nm0001631,"Festival du nouveau cinéma, Grand Prix Focus"
9767,nm0001631,"Cinema Eye Honors Awards, US, Cinema Eye Honors Award"
9768,nm0001631,"Telluride Film Festival, US, Silver Medallion Award"
9769,nm0001631,"Canadian Screen Awards, CA, Canadian Screen Award"
9770,nm0001631,"Canadian Screen Awards, CA, Canadian Screen Award"
9771,nm0001631,"Canadian Screen Awards, CA, Canadian Screen Award"
9772,nm0001631,"Canadian Screen Awards, CA, Canadian Screen Award"
9773,nm0001631,"St. Louis Film Critics Association, US, SLFCA Award"
9774,nm0001631,"Alliance of Women Film Journalists, EDA Award"
9775,nm0001631,"Alliance of Women Film Journalists, EDA Award"
9776,nm0001631,"Alliance of Women Film Journalists, EDA Female Focus Award"
9777,nm0001631,"New York Film Critics, Online, NYFCO Award"
9778,nm0001631,"Indiana Film Journalists Association, US, IFJA Award"
9779,nm0001631,"Denver Film Critics Society, DFCS Award"
9780,nm0001631,"CinEuphoria Awards, CinEuphoria"
9781,nm0001631,"Abu Dhabi Film Festival, Documentary Film Competition"
9782,nm0001631,"Utah Film Critics Association Awards, UFCA Award"
9783,nm0001631,"Online Film & Television Association, OFTA Film Award"
9784,nm0001631,"Online Film & Television Association, OFTA Film Award"
9785,nm0001631,"Women Film Critics Circle Awards, WFCC Award"
9786,nm0001631,"Women Film Critics Circle Awards, WFCC Award"
9787,nm0001631,"Women Film Critics Circle Awards, WFCC Award"
9788,nm0001631,"International Online Cinema Awards (INOCA), INOCA"
9789,nm0001631,"Indiewire Critics' Poll, ICP Award"
9790,nm0001631,"North Carolina Film Critics Association, NCFCA Award"
9791,nm0001631,"Gold Derby Awards, Gold Derby Film Award"
9792,nm0001631,"Torino Film Festival, Holden Award for Best Script - Special Mention"
9793,nm0001631,"Hawaii Film Critics Society, HFCS Award"
9794,nm0001631,"ZagrebDox, Youth Jury"
9795,nm0000167,"ShoWest Convention, USA, Special Award"
9796,nm0000243,"American Society of Cinematographers, USA, Board of the Governors Award"
9797,nm0000243,"Berlin International Film Festival, Silver Berlin Bear"
9798,nm0000243,"Berlin International Film Festival, Silver Berlin Bear"
9799,nm0000243,"Boston Society of Film Critics Awards, BSFC Award"
9800,nm0000243,"Boston Society of Film Critics Awards, BSFC Award"
9801,nm0000243,"Critics Choice Awards, Freedom Award"
9802,nm0000243,"Christopher Awards, Christopher Award"
9803,nm0000243,"Christopher Awards, Christopher Award"
9804,nm0000243,"Cognac Festival du Film Policier, Best Actor"
9805,nm0000243,"Dallas-Fort Worth Film Critics Association Awards, DFWFCA Award"
9806,nm0000243,"Golden Apple Awards, Golden Apple"
9807,nm0000243,"Golden Camera, Germany, Golden Camera"
9808,nm0000243,"Golden Globes, USA, Cecil B. DeMille Award"
9809,nm0000243,"Kansas City Film Critics Circle Awards, KCFCC Award"
9810,nm0000243,"Kansas City Film Critics Circle Awards, KCFCC Award"
9811,nm0000243,"Kansas City Film Critics Circle Awards, KCFCC Award"
9812,nm0000243,"Lone Star Film & Television Awards, Lone Star Film & Television Award"
9813,nm0000243,"Los Angeles Film Critics Association Awards, LAFCA Award"
9814,nm0000243,"ICG Publicists Awards, Showmanship Award"
9815,nm0000243,"MTV Movie + TV Awards, MTV Movie Award"
9816,nm0000243,"New York Film Critics Circle Awards, NYFCC Award"
9817,nm0000243,"PGA Awards, Stanley Kramer Award"
9818,nm0000243,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
9819,nm0000243,"Santa Barbara International Film Festival, Modern Master Award"
9820,nm0000243,"Screen Actors Guild Awards, Actor"
9821,nm0000243,"ShoWest Convention, USA, ShoWest Award"
9822,nm0000243,"Southeastern Film Critics Association Awards, SEFCA Award"
9823,nm0000243,"Southeastern Film Critics Association Awards, SEFCA Award"
9824,nm0000243,"Sundance Film Festival, Tribute to Independent Vision Award"
9825,nm0000243,"Toronto Film Critics Association Awards, TFCA Award"
9826,nm0000243,"Women in Film Crystal Awards, Humanitarian Award"
9827,nm0000243,"AFI Awards, USA, AFI Award"
9828,nm0000243,"BAFTA/LA Britannia Awards, Britannia Award"
9829,nm0000243,"San Francisco Film Critics Circle, SFFCC Award"
9830,nm0000243,"Black Reel Awards, Black Reel"
9831,nm0000243,"L.A. Shorts Fest, Best of the Fest"
9832,nm0000243,"Central Ohio Film Critics Association, COFCA Award"
9833,nm0000243,"Washington DC Area Film Critics Association Awards, WAFCA Award"
9834,nm0000243,"Alliance of Women Film Journalists, EDA Special Mention Award"
9835,nm0000243,"African-American Film Critics Association (AAFCA), AAFCA Award"
9836,nm0000243,"African-American Film Critics Association (AAFCA), AAFCA Award"
9837,nm0000243,"Jupiter Award, Jupiter Award"
9838,nm0000243,"Online Film & Television Association, OFTA Film Hall of Fame"
9839,nm0000243,"Awards Circuit Community Awards, ACCA"
9840,nm0000243,"Black Film Critics Circle Awards, BFCC Award"
9841,nm0000243,"AARP Movies for Grownups Awards, Movies for Grownups Award"
9842,nm0000243,"All Def Movie Awards, All Def Movie Award"
9843,nm0000243,"Yoga Awards, Yoga Award"
9844,nm0000243,"20/20 Awards, Felix"
9845,nm0000243,"National Film and Television Awards, USA, National Film and Television Award"
9846,nm0000243,"Chicago Indie Critics Awards (CIC), CIC Award"
9847,nm0001599,"North Carolina Film Critics Association, Tar Heel Award"
9848,nm0001599,"Middleburg Film Festival, Ensemble Cast Spotlight Award"
9849,nm0365445,"Black Reel Awards for Television, Black Reel"
9850,nm0365445,"Black Reel Awards for Television, Black Reel"
9851,nm0403652,"Satellite Awards, Satellite Award"
9852,nm0403652,"CinEuphoria Awards, CinEuphoria"
9853,nm0776040,
9854,nm0830059,
9855,nm0705492,
9856,nm0242266,
9857,nm0322977,"Festróia - Tróia International Film Festival, Silver Dolphin"
9858,nm0322977,"Milano International Film Festival Awards (MIFF Awards), Best Actor"
9859,nm0322977,"Pula Film Festival, Golden Arena"
9860,nm0322977,"Raindance Film Festival, Jury Prize"
9861,nm0322977,"Festival del Cinema Europeo, SNGCI Award"
9862,nm0322977,"SOFEST Film Festival, Statueta Sloboda"
9863,nm0322977,"Filmski Susreti, Grand Prix ""Naisa"""
9864,nm0322977,"Filmski Susreti, Grand Prix ""Naisa"""
9865,nm0322977,"Filmski Susreti, Grand Prix ""Naisa"""
9866,nm0322977,"Filmski Susreti, Supporting Role Award"
9867,nm0322977,"Filmski Susreti, Grand Prix ""Naisa"""
9868,nm0812186,
9869,nm0422397,
9870,nm0958852,
9871,nm0210918,"Joseph Plateau Awards, Joseph Plateau Award"
9872,nm0210918,"Joseph Plateau Awards, Joseph Plateau Award"
9873,nm0210918,"Joseph Plateau Awards, Joseph Plateau Award"
9874,nm0210918,"Film Festival Oostende, Ensor"
9875,nm0345587,"Festróia - Tróia International Film Festival, Prize of the City of Seixal"
9876,nm0345587,"Golden and Platin Film, Netherlands, Platin Film"
9877,nm0345587,"Golden and Platin Film, Netherlands, Golden Film"
9878,nm0211653,
9879,nm0720671,"Berlin International Film Festival, EFP Shooting Star"
9880,nm0720671,"Fantasporto, Directors' Week Award"
9881,nm0720671,"Fantasporto, International Fantasy Film Award"
9882,nm0720671,"Nederlands Film Festival, Golden Calf"
9883,nm0720671,"Woodstock Film Festival, World Cinema Award"
9884,nm0720671,"Gouden Notekraker, Gouden Notekraker"
9885,nm0000335,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9886,nm0000335,"Blockbuster Entertainment Awards, Blockbuster Entertainment Award"
9887,nm0000335,"Critics Choice Awards, Critics Choice Award"
9888,nm0000335,"CableACE Awards, CableACE"
9889,nm0000335,"Christopher Awards, Christopher Award"
9890,nm0000335,"Costume Designers Guild Awards, Spotlight Award"
9891,nm0000335,"Primetime Emmy Awards, Primetime Emmy"
9892,nm0000335,"Primetime Emmy Awards, Primetime Emmy"
9893,nm0000335,"GLAAD Media Awards, Excellence in Media Award"
9894,nm0000335,"Golden Camera, Germany, Golden Camera"
9895,nm0000335,"Golden Camera, Germany, Golden Camera"
9896,nm0000335,"Golden Globes, USA, Golden Globe"
9897,nm0000335,"Satellite Awards, Satellite Award"
9898,nm0000335,"Satellite Awards, Satellite Award"
9899,nm0000335,"Satellite Awards, Satellite Award"
9900,nm0000335,"Gotham Awards, Tribute Award"
9901,nm0000335,"Hasty Pudding Theatricals, USA, Woman of the Year"
9902,nm0000335,"Hollywood Film Awards, Hollywood Film Award"
9903,nm0000335,"Hollywood Film Awards, Lifetime Achievement Award"
9904,nm0000335,"Film Independent Spirit Awards, Independent Spirit Award"
9905,nm0000335,"Irish Film and Television Awards, IFTA Award"
9906,nm0000335,"Locarno International Film Festival, Bronze Leopard"
9907,nm0000335,"Los Angeles Film Critics Association Awards, LAFCA Award"
9908,nm0000335,"National Board of Review, USA, NBR Award"
9909,nm0000335,"Palm Springs International Film Festival, Creative Impact in Acting Award"
9910,nm0000335,"Palm Springs International Film Festival, Icon Award"
9911,nm0000335,"Palm Springs International Film Festival, Career Achievement Award"
9912,nm0000335,"People's Choice Awards, USA, People's Choice Award"
9913,nm0000335,"San Diego Film Critics Society Awards, SDFCS Award"
9914,nm0000335,"San Sebastián International Film Festival, Donostia Lifetime Achievement Award"
9915,nm0000335,"Santa Barbara International Film Festival, Modern Master Award"
9916,nm0000335,"Screen Actors Guild Awards, Actor"
9917,nm0000335,"ShoWest Convention, USA, ShoWest Award"
9918,nm0000335,"Tokyo International Film Festival, Best Actress Award"
9919,nm0000335,"Venice Film Festival, Golden Ciak"
9920,nm0000335,"Venice Film Festival, Photographers Award"
9921,nm0000335,"Walk of Fame, Star on the Walk of Fame"
9922,nm0000335,"Women in Film Crystal Awards, Crystal Award"
9923,nm0000335,"World Soundtrack Awards, World Soundtrack Award"
9924,nm0000335,"Gracie Allen Awards, Gracie"
9925,nm0000335,"Capri, Hollywood, Capri Actress Award"
9926,nm0000335,"Mill Valley Film Festival, Mill Valley Film Festival Award"
9927,nm0000335,"New York Women in Film & Television, Muse Award"
9928,nm0000335,"Alliance of Women Film Journalists, EDA Special Mention Award"
9929,nm0000335,"Alliance of Women Film Journalists, EDA Female Focus Award"
9930,nm0000335,"Detroit Film Critics Society Awards, DFCS Award"
9931,nm0000335,"CinEuphoria Awards, CinEuphoria"
9932,nm0000335,"Online Film & Television Association, OFTA Film Hall of Fame"
9933,nm0000335,"Online Film & Television Association, OFTA TV Hall of Fame"
9934,nm0000335,"Online Film & Television Association, OFTA Film Hall of Fame"
9935,nm0000335,"Lady Filmmakers Film Festival, Best Documentary"
9936,nm0000335,"Elle Women in Hollywood Awards, Icon Award"
9937,nm0000335,"Women's Image Network Awards, WIN Award"
9938,nm0000335,"Women's Image Network Awards, WIN Award"
9939,nm0000335,"Behind the Voice Actors Awards, BTVA Feature Film Voice Acting Award"
9940,nm0000335,"Women Film Critics Circle Awards, Invisible Woman Award"
9941,nm0000335,"Women Film Critics Circle Awards, Courage in Acting Award"
9942,nm0000335,"Nevada Film Critics Society, NFCS Award"
9943,nm0000335,"Nevada Film Critics Society, NFCS Award"
