,0,1
2137,nm0000576,"Online Film & Television Association, OFTA Film Award"
2138,nm0000576,"Village Voice Film Poll, VVFP Award"
2139,nm0000576,"Italian Online Movie Awards (IOMA), IOMA"
2140,nm0000576,"International Online Cinema Awards (INOCA), INOCA"
2141,nm0000576,"Gold Derby Awards, Gold Derby Film Award"
2142,nm0000576,"Yoga Awards, Yoga Award"
2143,nm0000576,"Yoga Awards, Yoga Award"
2144,nm0000576,"The Guardian's Best Films, Top Film"
2145,nm0000843,"Academy Awards, USA, Oscar"
2146,nm0000843,"American Comedy Awards, USA, Lifetime Achievement Award in Comedy"
2147,nm0000843,"BAFTA Awards, BAFTA Film Award"
2148,nm0000843,"Cannes Film Festival, Best Actress"
2149,nm0000843,"Primetime Emmy Awards, Primetime Emmy"
2150,nm0000843,"Karlovy Vary International Film Festival, Best Actress"
2151,nm0000843,"National Board of Review, USA, NBR Award"
2152,nm0000843,"National Board of Review, USA, NBR Award"
2153,nm0000843,"San Sebastián International Film Festival, Prize San Sebastián"
2154,nm0000843,"Walk of Fame, Star on the Walk of Fame"
2155,nm0000843,"Online Film & Television Association, OFTA Film Hall of Fame"
2156,nm0289038,"BAFTA Awards, BAFTA Film Award"
2157,nm0001794,"Academy of Science Fiction, Fantasy & Horror Films, USA, Saturn Award"
2158,nm0001794,"Fantasporto, Special Career Award"
2159,nm0001794,"Young Artist Awards, Young Artist Award"
2160,nm0000657,"Cinequest San Jose Film Festival, Maverick Tribute Award"
2161,nm0000657,"Primetime Emmy Awards, Primetime Emmy"
2162,nm0000657,"Satellite Awards, Satellite Award"
2163,nm0000657,"Film Independent Spirit Awards, Independent Spirit Award"
2164,nm0000657,"Southeastern Film Critics Association Awards, SEFCA Award"
2165,nm0000657,"Venice Film Festival, Volpi Cup"
2166,nm0000657,"Western Heritage Awards, Bronze Wrangler"
2167,nm0000657,"Western Heritage Awards, Bronze Wrangler"
2168,nm0000657,"Oxford Film Festival, Mississippi, USA, Lisa Blount Memorial Acting Award"
2169,nm0000657,"Women Film Critics Circle Awards, WFCC Award"
2170,nm0000657,"Black Film Critics Circle Awards, BFCC Award"
2171,nm0000657,"Nevada Film Critics Society, NFCS Award"
2172,nm0000657,"AARP Movies for Grownups Awards, Movies for Grownups Award"
2173,nm0786806,"Satellite Awards, Special Achievement Award"
2174,nm0625280,
2175,nm0440229,"Screen Actors Guild Awards, Actor"
2176,nm0440229,"Screen Actors Guild Awards, Actor"
2177,nm0440229,"Young Hollywood Awards, Young Hollywood Award"
2178,nm0159668,
2179,nm0802217,
2180,nm0835840,
2181,nm0001552,"Walk of Fame, Star on the Walk of Fame"
2182,nm0605080,"Ft. Lauderdale International Film Festival, President Award"
2183,nm0605080,"Film Independent Spirit Awards, Special Distinction Award"
2184,nm0605080,"Hang Onto Your Shorts Film Festival, NJ, Best Director"
2185,nm0605080,"Gold Movie Awards, January Award"
2186,nm0605080,"Independent Shorts Awards, Platinum Award"
