0,1,2,3,4,5
tt0186894,Un hombre cambia los tiquetes de avión con otro hombre que muere en un accidente en ese avión. Ese se enamora de la esposa del difunto.,"5,8/10",1h 46min,[],[]
tt0187847,"A young novelist with a bad case of writer's block clears her mind by answering an ad placed by a man who is driving cross-country and needs a partner. Along the way, she ends up with more writing material than she ever bargained for.","6,5/10",1h 39min,['Charlie Ahearn'],['Charlie Ahearn']
tt0188189,"The Kid has no money, no place to live and nowhere to go. He's done more than he cares to admit just to survive on the streets.The Man has lost the one he loved. He is losing his eyesight. He's selling all his possessions so nothing will be left to lose. Both are trapped, each alone until Fate brings them together one windy autumn night.","6,6/10",15min,['S. Leo Chiang'],['S. Leo Chiang']
tt0188518,"Cameron Colley is a young scottish journalist, with an interest in exposing the wrongs committed by the rich and powerful. Life is comfortable enough but uneventful, until someone starts murdering the people in his articles.","5,8/10",1h 39min,[],[]
tt0188613,Three generations of women in a French family come to know each other better as they road trip for a photography assignment.,"6,3/10",1h 21min,['Guylaine Dionne'],['Guylaine Dionne']
tt0188688,"Donna is unfulfilled. In an unsatisfying marriage, she finds herself fantasizing about her sultry friends' lovers. But for her, fantasy and forbidden desires are about to be reawakened. Each morning, she will find herself in the arms of a new lover, while her sexy friends seduce her husband, Tom in more ways than one. The art of seduction is animalistic. In a world ob... Leer todo","4,6/10",1h 18min,['Mike Sedan'],['Helen Haxton']
tt0190052,"A beautiful woman has a sexual fantasy that she passes on. Then she is visited by a supernatural being, and things start to get more interesting.","4,2/10",1h 34min,['Kelley Cauthen'],['Sahara Riley']
tt0190524,La profecía bíblica de Armegeddon comienza cuando el Rapto se lleva instantáneamente a todos los creyentes en Cristo de la Tierra. Un reportero que queda atrás se entera de que el Anticristo pronto tomará el poder.,"4,3/10",1h 40min,[],[]
tt0190332,Una joven guerrera china roba una espada a un afamado espadachín y luego escapa a un mundo de aventuras románticas con un hombre misterioso en la frontera de la nación.,"7,9/10",2h,[],[]
tt0191754,Una columnista de un periódico de una gran ciudad se ve obligada a ingresar en un centro de rehabilitación de drogas y alcohol después de arruinar la boda de su hermana y estrellar una limusina robada.,"6,1/10",1h 43min,[],[]
tt0190865,"Un escalador debe rescatar a su hermana de la cima del K2, una de las más altas del mundo.","5,9/10",2h 4min,[],[]
