id_pelicula,Genero,Titulo,Tipo,Año_estreno,Mes_estreno
tt0386534,drama,Inside Out,movie,2005,6
tt0386301,drama,Avant l'oubli,movie,2005,6
tt0386733,drama,Pure,movie,2005,11
tt0386421,drama,Duck,movie,2007,5
tt0386751,drama,The River King,movie,2005,10
tt0386565,drama,Opbrud,movie,2005,4
tt0387131,drama,The Constant Gardener,movie,2005,11
tt0388213,drama,Loverboy,movie,2005,4
tt0388125,drama,In Her Shoes,movie,2005,12
tt0387036,drama,Ashes,short,2005,10
tt0387059,drama,Bee Season,movie,2006,1
tt0388318,drama,Paha maa,movie,2006,11
tt0388377,drama,River Queen,movie,2006,1
tt0387037,drama,Aurora Borealis,movie,2008,8
tt0387055,drama,Batalla en el cielo,movie,2006,2
tt0387358,drama,The Iris Effect,movie,2005,8
tt0387514,drama,Prime,movie,2006,2
tt0387898,drama,Caché,movie,2006,2
tt0388703,drama,Alma mater,movie,2005,9
tt0389073,drama,Killing Cupid,movie,2005,7
tt0388837,drama,The Circle,movie,2005,5
tt0388727,drama,Anklaget,movie,2005,9
tt0389377,drama,O Signo do Caos,movie,2005,11
tt0388505,drama,"Va, vis et deviens",movie,2006,9
tt0388795,drama,Brokeback Mountain,movie,2006,2
tt0388980,drama,The Greatest Game Ever Played,movie,2005,9
tt0389911,drama,Deck Dogz,movie,2005,1
tt0391304,drama,A Lot Like Love,movie,2005,6
tt0389957,drama,Edison,movie,2006,3
tt0390614,drama,Waqt: The Race Against Time,movie,2005,4
tt0389823,drama,Budjenje iz mrtvih,movie,2005,3
tt0390100,drama,"Horcón, al sur de ninguna parte",movie,2005,7
tt0391397,drama,A Perfect Fit,movie,2005,4
tt0391728,drama,Adam and Eve,movie,2008,3
tt0391452,drama,The Signs of the Cross,movie,2007,2
tt0391493,drama,Three Dollars,movie,2005,4
tt0391877,drama,Confess,movie,2005,10
tt0392465,drama,Mozart and the Whale,movie,2006,4
tt0393199,drama,Deep Rescue,movie,2005,12
tt0393162,drama,Coach Carter,movie,2005,4
tt0392787,drama,Bondefanget,short,2005,12
tt0393529,drama,The Nickel Children,movie,2005,4
tt0393109,drama,Brick,movie,2006,9
tt0393423,drama,Leef!,movie,2005,9
tt0395543,drama,Forty Shades of Blue,movie,2005,12
tt0395488,drama,Bye Bye Blackbird,movie,2005,10
tt0395795,drama,Truce,movie,2005,4
tt0395424,drama,3 Needles,movie,2006,12
tt0395553,drama,Le courage d'aimer,movie,2005,6
tt0395197,drama,Little Men,movie,2005,2
tt0395589,drama,I Hate You,short,2005,5
tt0395699,drama,The Pacifier,movie,2005,4
tt0396273,drama,Willenbrock,movie,2005,3
tt0395585,drama,House of 9,movie,2005,11
tt0396116,drama,Maman Last Call,movie,2005,2
tt0395461,drama,Bab'Aziz,movie,2006,5
tt0395972,drama,North Country,movie,2006,3
tt0395561,drama,States of Grace,movie,2014,4
tt0396550,drama,Dangerous Crosswinds,movie,2005,5
tt0396690,drama,Kisna: The Warrior Poet,movie,2005,1
tt0396857,drama,Shadowboxer,movie,2006,7
tt0396587,drama,FAQs,movie,2005,7
tt0396652,drama,Ice Princess,movie,2005,10
tt0396688,drama,The King,movie,2006,5
tt0397103,drama,Smile,movie,2005,4
tt0397535,drama,Memoirs of a Geisha,movie,2006,4
tt0397530,drama,Man to Man,movie,2005,9
tt0397413,drama,La esperanza,movie,2005,3
tt0397436,drama,Game Over,movie,2006,4
tt0397101,drama,The Skeleton Key,movie,2005,8
tt0397857,drama,A fény ösvényei,movie,2005,10
tt0398017,drama,Derailed,movie,2005,11
tt0397582,drama,Obaba,movie,2005,9
tt0398027,drama,Down in the Valley,movie,2005,12
tt0398340,drama,Special Ed,movie,2006,1
tt0398712,drama,Assault on Precinct 13,movie,2005,3
tt0398375,drama,Rumor Has It...,movie,2006,1
tt0399006,drama,Die Spur im Schnee,movie,2005,6
tt0398664,drama,Nordeste,movie,2005,5
tt0398982,drama,Duane Hopwood,movie,2006,9
tt0400156,drama,Ambulancen,movie,2005,7
tt0399706,drama,Sum of Existence,movie,2005,10
tt0400201,drama,Bag det stille ydre,movie,2005,5
tt0399048,drama,Mei ren yi jiu,movie,2005,2
tt0399862,drama,End of the Spear,movie,2006,1
tt0399222,drama,Je préfère qu'on reste amis,movie,2005,2
tt0399295,drama,Lord of War,movie,2005,11
tt0399146,drama,A History of Violence,movie,2005,11
tt0400525,drama,The Ice Harvest,movie,2006,2
tt0400237,drama,Die blaue Grenze,movie,2005,11
tt0400427,drama,Far-vel,short,2005,2
tt0400598,drama,Lepel,movie,2005,2
tt0400186,drama,Chanthupottu,movie,2005,8
tt0401591,drama,Brooklyn Lobster,movie,2005,11
tt0401420,drama,Fierce People,movie,2006,4
tt0401815,drama,Tamara,movie,2006,1
tt0401808,drama,Xiang ri kui,movie,2007,6
tt0401085,drama,C.R.A.Z.Y.,movie,2006,9
tt0401385,drama,Say Uncle,movie,2005,7
tt0402057,drama,Beowulf & Grendel,movie,2006,3
tt0402102,drama,Chok-Dee,movie,2005,2
tt0402850,drama,The Big White,movie,2005,10
tt0402158,drama,L'empire des loups,movie,2005,4
tt0401559,drama,De kleine ijsbeer: Het geheimzinnige eiland,movie,2006,4
tt0402230,drama,The Great New Wonderful,movie,2006,9
tt0402064,drama,East of Sunset,movie,2005,4
tt0402710,drama,Unge Andersen,movie,2005,3
tt0402808,drama,At Last,movie,2005,
tt0402399,drama,The New World,movie,2006,3
tt0402894,drama,Casanova,movie,2006,1
tt0403016,drama,Supercross,movie,2005,8
tt0402910,drama,Chaos,movie,2006,2
tt0403217,drama,Last Days,movie,2005,8
tt0404535,drama,Les mauvais joueurs,movie,2005,4
tt0403537,drama,State Property 2,movie,2005,4
tt0403508,drama,The Sisterhood of the Traveling Pants,movie,2005,6
tt0405157,drama,La migra,movie,2005,4
tt0404802,drama,The Notorious Bettie Page,movie,2006,5
tt0403522,drama,Solkongen,movie,2005,2
tt0404850,drama,El camino del diablo,movie,2005,12
tt0403360,drama,Nordkraft,movie,2005,3
tt0403455,drama,Roll Bounce,movie,2005,9
tt0403848,drama,The Ape,movie,2005,6
tt0404030,drama,Everything Is Illuminated,movie,2005,11
tt0404032,drama,The Exorcism of Emily Rose,movie,2005,11
tt0403933,drama,Chasing Ghosts,movie,2005,9
tt0405281,drama,Rosas rojas... rojas,movie,2005,11
tt0406194,drama,Sametoví vrazi,movie,2005,1
tt0404003,drama,E ridendo l'uccise,movie,2005,4
tt0406097,drama,Nearing Grace,movie,2005,6
tt0406038,drama,Loggerheads,movie,2007,3
tt0405861,drama,The Deal,movie,2005,6
tt0405743,drama,Barfuss,movie,2005,3
tt0406098,drama,Stestí,movie,2005,9
tt0406158,drama,"The Prize Winner of Defiance, Ohio",movie,2007,6
tt0406359,drama,A Year and a Day,movie,2005,12
tt0406650,drama,The Chumscrubber,movie,2006,10
tt0406711,drama,Dobro ustimani mrtvaci,movie,2005,9
tt0406941,drama,Lorelei,movie,2005,3
tt0407214,drama,La sombra del sahuaro,movie,2005,10
tt0407265,drama,Transamerica,movie,2006,4
tt0407254,drama,A Thousand Roads,short,2005,1
tt0407230,drama,Le survenant,movie,2005,4
tt0406914,drama,Krev zmizelého,movie,2005,3
tt0407236,drama,Sílení,movie,2005,11
tt0407095,drama,Our Very Own,movie,2005,6
tt0407205,drama,The Sisters,movie,2008,6
tt0407826,drama,Glashus,short,2005,2
tt0408162,drama,Satellite,movie,2005,4
tt0408120,drama,Príbehy obycejného sílenství,movie,2005,2
tt0407947,drama,Lille Lise,short,2005,12
tt0408318,drama,Voksne mennesker,movie,2006,4
tt0408133,drama,Raul - Diritto di uccidere,movie,2005,4
tt0407998,drama,The Mistress of Spices,movie,2006,4
tt0408306,drama,Munich,movie,2006,1
tt0408302,drama,Knetter,movie,2005,10
tt0409678,drama,Alex,movie,2005,10
tt0408852,drama,Wrong Turn,movie,2005,
tt0408790,drama,Flightplan,movie,2005,11
tt0409838,drama,Come Away Home,movie,2005,4
tt0409081,drama,New Town Original,movie,2005,4
tt0409184,drama,Les poupées russes,movie,2005,10
tt0410162,drama,The King Maker,movie,2005,10
tt0409527,drama,Shabd,movie,2005,2
tt0410381,drama,La noche del hermano,movie,2005,8
tt0409034,drama,Marilyn Hotchkiss' Ballroom Dancing & Charm School,movie,2006,1
tt0410516,drama,Resurrection: The J.R. Richard Story,movie,2005,4
tt0410275,drama,Lying in Bed,movie,2005,12
tt0410445,drama,La petite Chartreuse,movie,2005,2
tt0410400,drama,On a Clear Day,movie,2006,8
tt0410410,drama,Oublier Cheyenne,movie,2006,3
tt0110476,drama,Master i Margarita,movie,2011,4
tt0136517,drama,Seven Days of Grace,movie,2006,4
tt0138992,drama,A.W.O.L,short,2006,11
tt0166871,drama,Viúva Rica Solteira Não Fica,movie,2006,11
tt0168721,drama,Meglét,short,2006,
tt0180283,drama,Vic,short,2006,1
tt0206634,drama,Children of Men,movie,2006,10
tt0260042,drama,False Prophets,movie,2006,5
tt0259822,drama,.45,movie,2006,11
tt0266732,drama,Love Is the Drug,movie,2006,1
tt0275258,drama,Mothers and Daughters,movie,2006,12
tt0284363,drama,Obsluhoval jsem anglického krále,movie,2007,11
tt0288476,drama,Chile 672,movie,2006,11
tt0296604,drama,Down the Road,movie,2006,
tt0302545,drama,An Existential Affair,movie,2006,10
tt0308055,drama,Bobby,movie,2007,1
tt0311862,drama,Statistics,movie,2008,9
tt0314186,drama,Humko Tumse Pyaar Hai,movie,2006,2
tt0321858,drama,30 Days,movie,2006,10
tt0323120,drama,Loving Annabelle,movie,2007,5
tt0325011,drama,"Arrivederci amore, ciao",movie,2006,2
tt0328179,drama,Neil's Party,movie,2006,
tt0329239,drama,Jeonjaeng geu ihu,movie,2006,8
tt0337609,drama,Detroit,movie,2006,
tt0339756,drama,Sweet Deadly Dreams,movie,2006,
tt0339382,drama,Meteoro,movie,2006,11
tt0345228,drama,Open Window,movie,2006,9
tt0343737,drama,The Good Shepherd,movie,2007,2
tt0350183,drama,Tajnata kniga,movie,2006,9
tt0349467,drama,Freedomland,movie,2006,2
tt0353357,drama,Day of Wrath,movie,2006,6
tt0353667,drama,Der Liebeswunsch,movie,2007,4
tt0354131,drama,Year One,movie,2006,
tt0354899,drama,The Science of Sleep,movie,2006,11
tt0359353,drama,Darklovestory,movie,2006,7
tt0358924,drama,Agua,movie,2006,9
tt0361786,drama,Stvar srca,movie,2006,10
tt0360323,drama,10th & Wolf,movie,2007,4
tt0362225,drama,Ne le dis à personne,movie,2006,11
tt0362993,drama,The Deep and Dreamless Sleep,movie,2006,6
tt0364745,drama,Whirlygirl,movie,2007,3
tt0364955,drama,Art School Confidential,movie,2006,5
tt0367683,drama,Drømme om djævelen,short,2006,
tt0367027,drama,Shortbus,movie,2006,10
tt0367567,drama,Sea of Dreams,movie,2006,11
tt0366180,drama,Stalin,movie,2006,9
tt0369072,drama,El último vagón,short,2006,3
tt0368863,drama,Mi fiesta de casamiento,movie,2006,3
tt0370893,drama,Lirkod,movie,2006,8
tt0373900,drama,Rampage: The Hillside Strangler Murders,movie,2007,1
tt0373999,drama,Libertas,movie,2006,7
tt0375154,drama,Tristan + Isolde,movie,2006,4
tt0378816,drama,Stripped Down,movie,2009,
tt0377904,drama,Anime veloci,movie,2006,7
tt0377320,drama,A-List,movie,2006,4
tt0381658,drama,The Tourist,short,2006,2
tt0381053,drama,The Naked Ape,movie,2006,8
tt0383478,drama,Love Comes to the Executioner,movie,2006,8
tt0382765,drama,Jindabyne,movie,2006,7
tt0384798,drama,Aimee Semple McPherson,movie,2006,1
tt0384814,drama,Ask the Dust,movie,2006,6
tt0385757,drama,El destino,movie,2007,8
tt0385726,drama,Glory Road,movie,2006,1
tt0387877,drama,The Black Dahlia,movie,2006,11
tt0386486,drama,Ghost Hunters: Point of Contact,movie,2006,11
tt0390245,drama,Matti,movie,2006,1
tt0389860,drama,Click,movie,2006,10
tt0389557,drama,Zwartboek,movie,2006,9
tt0391488,drama,Le temps des porte-plumes,movie,2006,3
tt0391788,drama,Bekarov Yikre Lekha Mashehu Tov,movie,2006,5
tt0392883,drama,Valley of Flowers,movie,2007,1
tt0393297,drama,Forget About It,movie,2006,10
tt0393813,drama,Sportman van de Eeuw,movie,2006,4
tt0395269,drama,Sk8 Life,movie,2006,
tt0395119,drama,Alatriste,movie,2007,5
tt0395495,drama,Catch and Release,movie,2007,1
tt0396171,drama,Perfume: The Story of a Murderer,movie,2006,12
tt0396575,drama,Egyetleneim,movie,2006,8
tt0396476,drama,Backwaters,movie,2006,10
tt0397313,drama,Eight Below,movie,2006,2
tt0397551,drama,My Bollywood Bride,movie,2007,3
tt0398842,drama,The Celestine Prophecy,movie,2006,7
tt0398029,drama,The Last Drop,movie,2006,5
tt0399110,drama,Grad Night,movie,2006,9
tt0399497,drama,Avril,movie,2006,6
tt0400931,drama,The Wager,short,2006,2
tt0400717,drama,Open Season,movie,2006,10
tt0401711,drama,"Paris, je t'aime",movie,2007,1
tt0401445,drama,A Good Year,movie,2006,10
tt0402874,drama,Bumer: Film vtoroy,movie,2006,3
tt0402505,drama,Sólo Dios sabe,movie,2006,9
tt0402763,drama,Americanese,movie,2006,3
tt0404390,drama,Running Scared,movie,2006,3
tt0403407,drama,Perfect Creature,movie,2007,10
tt0405508,drama,Rang De Basanti,movie,2006,1
tt0405632,drama,The Absence of Light,movie,2006,8
tt0405296,drama,A Scanner Darkly,movie,2006,7
tt0404163,drama,Even Money,movie,2008,11
tt0404203,drama,Little Children,movie,2007,1
tt0404222,drama,Maria an Callas,movie,2006,5
tt0405676,drama,All the King's Men,movie,2006,9
tt0405336,drama,Southland Tales,movie,2007,12
tt0405094,drama,Das Leben der Anderen,movie,2007,3
tt0405445,drama,Vestido de Noiva,movie,2006,11
tt0406850,drama,The House,movie,2006,4
tt0406816,drama,The Guardian,movie,2006,9
tt0407814,drama,Full Grown Men,movie,2006,4
tt0407887,drama,The Departed,movie,2006,11
tt0407867,drama,A herceg haladéka,movie,2006,1
tt0407702,drama,Az élet vendége: Csoma-legendárium,movie,2006,2
tt0408740,drama,Elsa Letterseed,movie,2006,6
tt0409793,drama,Cargo,movie,2006,3
tt0409962,drama,Last Sunset,movie,2006,10
tt0410403,drama,Only the Brave,movie,2006,2
tt0410730,drama,Taxidermia,movie,2006,10
tt0409681,drama,The Alibi,movie,2006,1
tt0410056,drama,A través de tus ojos,movie,2006,9
tt0410297,drama,The Lake House,movie,2006,7
tt0410757,drama,Threat,movie,2006,1
tt0410751,drama,Thanks to Gravity,movie,2006,6
tt0411935,drama,Tall Trees,movie,2006,
tt0411204,drama,Cactuses,movie,2006,3
tt0412637,drama,Delirious,movie,2007,5
tt0412798,drama,Half Light,movie,2006,1
tt0412572,drama,Chaos,movie,2006,9
tt0412808,drama,The Hawk Is Dying,movie,2008,7
tt0414993,drama,The Fountain,movie,2007,5
tt0415964,drama,Fuera del cielo,movie,2007,1
tt0414853,drama,Barnyard,movie,2007,2
tt0416111,drama,Peregon,movie,2006,7
tt0416219,drama,Shifted,movie,2006,7
tt0416213,drama,Sehnsucht,movie,2006,9
tt0416449,drama,300,movie,2007,3
tt0416737,drama,La fiamma sul ghiaccio,movie,2006,3
tt0416871,drama,Jadesoturi,movie,2006,10
tt0417175,drama,Succubus,short,2006,5
tt0417225,drama,Idlewild,movie,2006,8
tt0417477,drama,Behind the Smile,movie,2006,3
tt0417046,drama,Gymnaslærer Pedersen,movie,2006,2
tt0417433,drama,Annapolis,movie,2006,1
tt0417614,drama,Dreamland,movie,2007,8
tt0417871,drama,Klimt,movie,2006,3
tt0418115,drama,Der rote Kakadu,movie,2006,2
tt0418020,drama,The Novice,movie,2006,9
tt0419137,drama,Koma,short,2006,7
tt0419146,drama,En soap,movie,2007,1
tt0419626,drama,El carnaval de Sodoma,movie,2009,3
tt0419073,drama,Princess,movie,2007,2
tt0419468,drama,Baabul,movie,2006,12
tt0418880,drama,Mere Jeevan Saathi,movie,2006,2
tt0420609,drama,Infamous,movie,2007,8
tt0420550,drama,Christmas at Maxwell's,movie,2006,12
tt0420835,drama,Opal Dream,movie,2006,4
tt0418294,drama,The Virgin of Juarez,movie,2006,3
tt0418451,drama,5up 2down,movie,2006,6
tt0417909,drama,Living the Dream,movie,2006,
tt0420265,drama,"Find Her, Keep Her",movie,2006,12
tt0420087,drama,A Prairie Home Companion,movie,2007,2
tt0418689,drama,Flags of Our Fathers,movie,2006,11
tt0418657,drama,Goldene Zeiten,movie,2006,1
tt0418985,drama,Les oiseaux du ciel,movie,2009,7
tt0419815,drama,Holly,movie,2010,1
tt0418879,drama,Memory,movie,2009,2
tt0419491,drama,Believe in Me,movie,2006,2
tt0418835,drama,Little Fugitive,movie,2006,5
tt0419749,drama,Find Me Guilty,movie,2006,3
tt0419396,drama,"Sexo, amor y otras perversiones",movie,2006,3
tt0419081,drama,Psychopathia Sexualis,movie,2006,6
tt0418982,drama,Offscreen,movie,2006,8
tt0420223,drama,Stranger Than Fiction,movie,2006,11
tt0419639,drama,Chloe's Prayer,movie,2006,5
tt0419286,drama,Zooey,movie,2006,
tt0419946,drama,The Marine,movie,2006,10
tt0419963,drama,Mezcal,movie,2007,6
tt0421244,drama,Screaming Blue Murder,movie,2006,7
tt0421116,drama,Alpha Male,movie,2006,8
tt0421539,drama,The Survivors,movie,2008,8
tt0420757,drama,Man About Town,movie,2006,6
tt0421206,drama,Gridiron Gang,movie,2006,9
tt0421061,drama,The Gold Bracelet,movie,2008,
tt0422366,drama,The Guatemalan Handshake,movie,2006,1
tt0422479,drama,Intellectual Property,movie,2006,3
tt0422399,drama,Hard Scrambled,movie,2006,3
tt0422295,drama,Fur: An Imaginary Portrait of Diane Arbus,movie,2007,7
tt0422764,drama,Moreno & tystnaden,movie,2006,1
tt0422720,drama,Marie Antoinette,movie,2006,6
tt0422963,drama,La piste,movie,2006,2
tt0423232,drama,Sonhos de Peixe,movie,2006,5
tt0422861,drama,The Oh in Ohio,movie,2007,2
tt0423372,drama,El Cortez,movie,2007,1
tt0423169,drama,Sherrybaby,movie,2007,2
tt0425210,drama,Lucky Number Slevin,movie,2006,4
tt0424992,drama,Emmas Glück,movie,2006,8
tt0425610,drama,Vadakkum Nathan,movie,2006,5
tt0425478,drama,American Blend,movie,2006,3
tt0424867,drama,Bristol Boys,movie,2006,11
tt0424938,drama,Karla,movie,2006,1
tt0425359,drama,Pope Dreams,movie,2006,4
tt0425069,drama,God's Waiting List,movie,2006,
tt0425558,drama,Tre,movie,2006,4
tt0425198,drama,Little Box of Sweets,movie,2006,9
tt0425648,drama,Whitepaddy,movie,2006,
tt0424107,drama,The Garage,movie,2006,2
tt0425094,drama,Heavens Fall,movie,2006,7
tt0425253,drama,Mini's First Time,movie,2006,7
tt0426490,drama,In,movie,2006,
tt0425087,drama,The Hard Easy,movie,2006,11
tt0425321,drama,Omaret yakobean,movie,2006,6
tt0425985,drama,Les filles du botaniste,movie,2007,1
tt0426462,drama,Fifty Pills,movie,2006,4
tt0425326,drama,Outsourced,movie,2007,11
tt0426613,drama,Unspoken,movie,2006,5
tt0425235,drama,Drømmen,movie,2006,12
tt0425132,drama,Inside,movie,2008,2
tt0425357,drama,The Pleasure Drivers,movie,2007,9
tt0424863,drama,The Book of Revelation,movie,2006,9
tt0424908,drama,Copying Beethoven,movie,2007,6
tt0425151,drama,Jimmy en Judy,movie,2009,3
tt0424880,drama,Candy,movie,2007,1
tt0426501,drama,Johnny Was,movie,2006,2
tt0426883,drama,Alpha Dog,movie,2007,8
tt0427461,drama,In ascolto,movie,2006,4
tt0427969,drama,Hollywoodland,movie,2006,9
tt0428541,drama,Five Fingers,movie,2006,8
tt0428765,drama,The Legend of Lucy Keyes,movie,2006,2
tt0430768,drama,Wild Tigers I Have Known,movie,2007,5
tt0431124,drama,Hollywood Dreams,movie,2007,5
tt0429727,drama,Il caimano,movie,2006,7
tt0430589,drama,Shaadi Karke Phas Gaya Yaar,movie,2006,8
tt0429187,drama,Toute la beauté du monde,movie,2006,2
tt0430001,drama,The Death of Poe,movie,2006,10
tt0429609,drama,Así del precipicio,movie,2006,11
tt0430912,drama,Basic Instinct 2,movie,2006,3
tt0429068,drama,The Second Chance,movie,2006,2
tt0430051,drama,Elementarteilchen,movie,2006,10
tt0430193,drama,Hope & a Little Sugar,movie,2006,10
tt0429277,drama,Zyzzyx Rd,movie,2010,4
tt0430674,drama,The Thief Lord,movie,2006,1
tt0430634,drama,Stick It,movie,2006,4
tt0430592,drama,Wild Romance,movie,2006,11
tt0430357,drama,Miami Vice,movie,2006,8
tt0430431,drama,One Night with the King,movie,2006,10
tt0431058,drama,Fatwa,movie,2006,3
tt0432289,drama,First Snow,movie,2007,3
tt0432402,drama,Factory Girl,movie,2008,8
tt0431321,drama,La perrera,movie,2006,5
tt0430984,drama,Dark Heart,movie,2006,3
tt0430779,drama,Everyone's Hero,movie,2006,9
tt0433350,drama,Boy Culture,movie,2007,1
tt0433686,drama,Nachtrit,movie,2006,10
tt0433549,drama,El don de la duda,movie,2006,4
tt0432855,drama,The Way Back Home,movie,2006,4
tt0433416,drama,The Namesake,movie,2007,5
tt0433405,drama,Land of the Blind,movie,2007,10
tt0433624,drama,Il regista di matrimoni,movie,2006,4
tt0433398,drama,Journey from the Fall,movie,2006,2
tt0433364,drama,December Ends,movie,2006,2
tt0434215,drama,Flicka,movie,2006,10
tt0435751,drama,The Still Life,movie,2007,8
tt0436331,drama,Friends with Money,movie,2006,9
tt0434139,drama,The Last Kiss,movie,2006,9
tt0434541,drama,Macbeth,movie,2006,9
tt0435680,drama,Kidulthood,movie,2006,3
tt0436216,drama,De particulier à particulier,movie,2006,4
tt0436062,drama,El amor y la ciudad,movie,2007,4
tt0435517,drama,Volando voy,movie,2006,1
tt0436343,drama,The Garden,movie,2006,3
tt0436013,drama,Die Österreichische Methode,movie,2008,3
tt0436460,drama,Kiss Me Again,movie,2006,4
tt0436697,drama,The Queen,movie,2006,11
tt0437182,drama,Family: Ties of Blood,movie,2006,1
tt0437459,drama,Rollin' with the Nines,movie,2006,4
tt0437450,drama,Ra Choi,movie,2006,3
tt0437232,drama,Catch a Fire,movie,2007,4
tt0437777,drama,Something New,movie,2006,2
tt0437545,drama,Welcome Back to the Barrio,movie,2006,7
tt0437691,drama,L'équilibre de la terreur,movie,2006,8
tt0437800,drama,Akeelah and the Bee,movie,2006,4
tt0437888,drama,Brutal,movie,2006,9
tt0438204,drama,Mad Cowgirl,movie,2007,4
tt0438986,drama,Gakseoltang,movie,2006,8
tt0438053,drama,Gente comun,movie,2006,2
tt0439860,drama,Tu vida en 65',movie,2006,7
tt0439848,drama,These Foolish Things,movie,2021,12
tt0439179,drama,Fat Girls,movie,2006,4
tt0439885,drama,Wu Qingyuan,movie,2007,11
tt0439662,drama,Fanaa,movie,2006,5
tt0438329,drama,Noel: Poeta da Vila,movie,2007,11
tt0439654,drama,Jopog manura 3,movie,2006,12
tt0438296,drama,Push,movie,2006,4
tt0439581,drama,Gadkie lebedi,movie,2019,2
tt0439833,drama,Steel City,movie,2006,1
tt0438315,drama,Peaceful Warrior,movie,2006,6
tt0439289,drama,Running with Scissors,movie,2006,10
tt0441762,drama,Ein Freund von mir,movie,2006,10
tt0441633,drama,Riisuttu mies,movie,2006,9
tt0441774,drama,Lonely Hearts,movie,2007,1
tt0440961,drama,Beautiful Dreamer,movie,2011,2
tt0440978,drama,Strajk - Die Heldin von Danzig,movie,2007,2
tt0441818,drama,A Woman in Winter,movie,2006,3
tt0441909,drama,Volver,movie,2006,8
tt0442236,drama,Fuga,movie,2006,3
tt0443354,drama,Écoute le temps,movie,2007,6
tt0443543,drama,The Illusionist,movie,2007,1
tt0444112,drama,Fauteuils d'orchestre,movie,2006,2
tt0443455,drama,Brand Upon the Brain! A Remembrance in 12 Chapters,movie,2008,9
tt0446407,drama,Mulheres do Brasil,movie,2006,3
tt0444648,drama,Punk Love,movie,2006,3
tt0444418,drama,Selon Charlie,movie,2006,8
tt0442781,drama,Varalaaru,movie,2006,10
tt0443527,drama,The Hamiltons,movie,2007,4
tt0443512,drama,Forgiving the Franklins,movie,2006,1
tt0443448,drama,O Jerusalem,movie,2006,10
tt0445853,drama,Zuo tou,movie,2006,9
tt0444415,drama,Return to Rajapur,movie,2006,4
tt0443604,drama,"Paradise, Texas",movie,2006,4
tt0444182,drama,Indigènes,movie,2007,1
tt0446458,drama,Sans elle,movie,2006,6
tt0444641,drama,Halim,movie,2006,7
tt0446442,drama,Quelques jours en septembre,movie,2006,9
tt0443456,drama,Breaking and Entering,movie,2006,11
tt0446370,drama,Mon fils à moi,movie,2007,7
tt0444915,drama,Tathastu,movie,2006,5
tt0443489,drama,Dreamgirls,movie,2007,2
tt0443686,drama,Urban Scarecrow,movie,2006,6
tt0444631,drama,Forgiven,movie,2006,1
tt0444284,drama,Müetter,movie,2006,1
tt0444341,drama,Komma,movie,2006,8
tt0447301,drama,The Memsahib,movie,2006,7
tt0446298,drama,Civic Duty,movie,2008,9
tt0446687,drama,Driving Lessons,movie,2006,7
tt0446771,drama,Red Ridge,movie,2006,
tt0446046,drama,Take the Lead,movie,2006,6
tt0444840,drama,Humko Deewana Kar Gaye,movie,2006,4
tt0445691,drama,Salvador (Puig Antich),movie,2007,3
tt0445946,drama,The Contract,movie,2007,4
tt0445035,drama,Nail Polish,movie,2006,
tt0446059,drama,Fearless,movie,2006,8
tt0447619,drama,Le Concile de Pierre,movie,2006,11
tt0448119,drama,Sin ti,movie,2006,6
tt0448166,drama,Two Weeks,movie,2006,10
tt0445960,drama,Eréndira la indomable,movie,2007,5
tt0446755,drama,The Painted Veil,movie,2006,12
tt0449303,drama,Kráska v nesnázích,movie,2006,9
tt0445990,drama,Invincible,movie,2006,8
tt0448239,drama,Offset,movie,2006,11
tt0448149,drama,Things That Hang from Trees,movie,2006,3
tt0447496,drama,Tramvay,movie,2006,7
tt0448075,drama,The Night Listener,movie,2006,8
tt0449081,drama,Once Not Far from Home,short,2006,8
tt0448131,drama,La stella che non c'è,movie,2006,9
tt0448124,drama,Snow Cake,movie,2006,12
tt0447918,drama,Mare nero,movie,2006,8
tt0450784,drama,L'homme qui rêvait d'un enfant,movie,2007,3
tt0450972,drama,As You Like It,movie,2007,9
tt0450340,drama,Unknown,movie,2006,11
tt0448400,drama,Rohtenburg,movie,2009,6
tt0450836,drama,Una rosa de Francia,movie,2006,2
tt0449189,drama,Banaras,movie,2006,4
tt0448251,drama,Running Springs,movie,2006,5
tt0449851,drama,La doublure,movie,2006,3
tt0449318,drama,Miriam,movie,2006,11
tt0448564,drama,Irresistible,movie,2006,11
tt0451271,drama,Running Out of Time in Hollywood,movie,2006,
tt0452003,drama,The Bet,movie,2007,9
tt0452011,drama,The Conclave,movie,2007,2
tt0450680,drama,Flandres,movie,2007,2
tt0450259,drama,Blood Diamond,movie,2007,1
tt0449467,drama,Babel,movie,2006,11
tt0449031,drama,Halal Harry,movie,2006,9
tt0449059,drama,Little Miss Sunshine,movie,2006,10
tt0451166,drama,Premium,movie,2006,3
tt0449999,drama,Kabhi Alvida Naa Kehna,movie,2006,8
tt0450121,drama,Rosso come il cielo,movie,2007,3
tt0449959,drama,Grounding - Die letzten Tage der Swissair,movie,2006,1
tt0449607,drama,Lettere dal Sahara,movie,2006,9
tt0449570,drama,Buddha Wild: Monk in a Hut,movie,2006,12
tt0451135,drama,My Brother,movie,2007,3
tt0450506,drama,Suburban Mayhem,movie,2006,10
tt0450140,drama,The End of Silence,movie,2006,6
tt0451176,drama,Quinceañera,movie,2006,7
tt0450440,drama,Ik omhels je met 1000 armen,movie,2006,3
tt0451102,drama,The Lost,movie,2008,3
tt0450232,drama,16 Blocks,movie,2006,6
tt0451221,drama,The Elephant King,movie,2009,1
