0,1
tt0400944, 0%
tt0401855,17%
tt0401449,17%
tt0403279,10%
tt0402904,26%
tt0404390,41%
tt0403407,36%
tt0405632,36%
tt0406816,37%
tt0408345,19%
tt0409904,63%
tt0409182,63%
tt0415160,15%
tt0415778,22%
tt0416449,61%
tt0415345,11%
tt0416496,56%
tt0416316,61%
tt0416871,47%
tt0417148,69%
tt0419073,57%
tt0420265,57%
tt0418689,57%
tt0419946,17%
tt0421156,14%
tt0421143,33%
tt0425087,35%
tt0426501,46%
tt0427343,46%
tt0427848,33%
tt0430357,47%
tt0432637,88%
tt0435517,88%
tt0437179, 9%
tt0437182,53%
tt0437459,74%
tt0437977,74%
tt0438053,74%
tt0439615,11%
tt0439662,00%
tt0439654,59%
tt0441035,24%
tt0441048,93%
tt0444628,47%
tt0443771,69%
tt0442781,69%
tt0445609,51%
tt0444182,83%
tt0443629, 0%
tt0447200, 0%
tt0443632, 0%
tt0446771, 0%
tt0445946, 0%
tt0446059, 0%
tt0447999,36%
tt0449010,16%
tt0451134,29%
tt0450232,55%
tt0452597,16%
tt0455362,27%
tt0455829,27%
tt0454824,27%
tt0453467,27%
tt0456413,59%
tt0455991,40%
tt0456020,28%
tt0454396,30%
tt0454602,27%
tt0456980,64%
tt0457024,/10
tt0455933,50%
tt0457495,36%
tt0457342,18%
tt0457418,18%
tt0457290,12%
tt0458509,12%
tt0459272,50%
tt0458349,32%
tt0459516,90%
tt0459967,90%
tt0460012,90%
tt0460843,90%
tt0460838,90%
tt0460484,50%
tt0460703,20%
tt0461200,66%
tt0461323,38%
tt0461703,13%
tt0461936,13%
tt0462667,41%
tt0462190,41%
tt0464784,/10
tt0465376,/10
tt0464913,76%
tt0465676,42%
tt0465670,33%
tt0463985,33%
tt0465440,52%
tt0466562,/10
tt0466149,/10
tt0469027,/10
tt0473024, 2%
tt0473365,31%
tt0473609,35%
tt0471862,64%
tt0472043,65%
tt0473371,65%
tt0475394,31%
tt0475378,31%
tt0475276,90%
tt0473444,66%
tt0475306,66%
tt0477337,66%
tt0476888,36%
tt0475944,36%
tt0477327,36%
tt0477349,36%
tt0476582,21%
tt0476861,60%
tt0479046,78%
tt0479219,21%
tt0479143,78%
tt0479874,43%
tt0479884,62%
tt0481544,26%
tt0479647,80%
tt0479537,57%
tt0481390,71%
tt0481509,71%
tt0480854,42%
tt0482930,64%
tt0483559,64%
tt0483977,12%
tt0484195,75%
tt0484964,75%
tt0485552,60%
tt0486569,17%
tt0485920,17%
tt0485976,70%
tt0485922,70%
tt0485861,70%
tt0486739,70%
tt0485863,72%
tt0487156,22%
tt0488164, 6%
tt0488121,67%
tt0488906,60%
tt0489745,60%
tt0488414,90%
tt0488584,90%
tt0488962,33%
tt0490172,33%
tt0491775,33%
tt0493409,23%
tt0493465,00%
tt0495044,31%
tt0495034,74%
tt0495032,83%
tt0493452,87%
tt0493264,75%
tt0493430,75%
tt0493389,57%
tt0494744,57%
tt0496318,57%
tt0495747,10%
tt0497539,10%
tt0498380,91%
tt0498397,27%
tt0496276,27%
tt0498536,27%
tt0499238,41%
tt0499464,41%
tt0499518,85%
tt0757223,85%
tt0757210,85%
tt0756204,19%
tt0757215,80%
tt0757353,60%
tt0757378,60%
tt0756715,60%
tt0758763,60%
tt0758743,40%
tt0259324,40%
tt0293564,40%
tt0330972,40%
tt0337978,82%
tt0357545,46%
tt0372873,46%
tt0373889,46%
tt0381849,89%
tt0385683,89%
tt0389722,89%
tt0389328,33%
tt0397907,81%
tt0413300,81%
tt0416044,81%
tt0417875,81%
tt0418279,81%
tt0425112,81%
tt0431197,81%
tt0432021,81%
tt0433438,81%
tt0435705,81%
tt0438052,23%
tt0440963,23%
tt0442933,23%
tt0446013,23%
tt0443473,23%
tt0449088,23%
tt0451039,89%
tt0450293,18%
tt0453556,18%
tt0455326,18%
tt0457319,88%
tt0457748,10%
tt0458050,93%
tt0459605,75%
tt0459759,10%
tt0459924,10%
tt0460780, 4%
tt0462611,18%
tt0462322,84%
tt0462229, 4%
tt0462540, 4%
tt0462396,15%
tt0465234,36%
tt0465602,67%
tt0465494,16%
tt0464118,67%
tt0466449,67%
tt0467110,14%
tt0471359,27%
tt0471043,27%
tt0473310, 9%
tt0473188,42%
tt0475228,32%
tt0476847,/10
